id,property_type,room_type,accommodates,bathrooms,bedrooms,beds
20830104,Apartment,Entire home/apt,3,1,2,2
20352341,Apartment,Entire home/apt,7,2,3,3
3198169,Apartment,Private room,1,1,1,1
17140945,House,Private room,1,1,1,1
20237485,Apartment,Private room,1,1,1,1
4787213,Apartment,Entire home/apt,4,1,1,2
13028092,Apartment,Entire home/apt,3,1,1,2
14685769,House,Private room,1,1,1,1
20350976,Apartment,Entire home/apt,5,1,2,2
9275838,Apartment,Entire home/apt,2,1,0,1
4687499,Apartment,Private room,3,1.5,1,1
19453549,Apartment,Entire home/apt,5,2,2,1
20350489,Apartment,Entire home/apt,3,1,0,1
5412487,Loft,Entire home/apt,4,2,2,3
18925063,Apartment,Private room,2,1,1,1
16204431,House,Private room,1,1,1,1
19160014,Apartment,Entire home/apt,3,1,1,1
19454877,Apartment,Entire home/apt,3,1,0,1
20354465,Apartment,Entire home/apt,7,2,3,3
2174711,Apartment,Entire home/apt,4,1,0,2
16067773,Apartment,Entire home/apt,3,1,1,2
7637094,Condominium,Entire home/apt,4,1,2,2
6676364,Condominium,Private room,1,1,1,1
6870366,Apartment,Private room,1,1,1,1
9825415,Apartment,Private room,2,1,1,1
15284641,Apartment,Entire home/apt,7,2,3,3
18247312,Apartment,Entire home/apt,2,1,0,1
16954410,Apartment,Entire home/apt,2,1,1,2
14237196,Condominium,Entire home/apt,4,1,0,2
11398458,Apartment,Entire home/apt,3,1,1,1
21182192,Apartment,Entire home/apt,4,1,1,2
15038186,Townhouse,Entire home/apt,8,2,4,6
15660279,Apartment,Entire home/apt,7,1,3,3
11940785,Condominium,Entire home/apt,2,1,1,1
16426422,Townhouse,Private room,2,1,1,1
21227196,Other,Private room,1,1,0,1
15296865,Condominium,Entire home/apt,2,1.5,1,1
14820482,Apartment,Entire home/apt,7,1.5,3,4
20407323,Townhouse,Entire home/apt,6,2,2,2
8422876,Bed & Breakfast,Private room,2,2,1,1
20976155,Townhouse,Entire home/apt,8,2.5,3,3
6268082,Apartment,Entire home/apt,3,1,1,2
13449737,Apartment,Entire home/apt,2,1,1,1
15251516,Apartment,Entire home/apt,2,1,1,1
16814381,Apartment,Entire home/apt,2,1,1,1
15126071,Apartment,Entire home/apt,2,1,1,1
2706986,Apartment,Private room,1,1,1,1
11963384,Apartment,Entire home/apt,3,1,1,1
14731382,House,Entire home/apt,5,1,2,3
7931882,Apartment,Entire home/apt,4,1,2,2
14759485,House,Entire home/apt,5,1,2,3
475254,House,Entire home/apt,5,2.5,2,4
6292261,Bed & Breakfast,Private room,2,2,1,1
8919439,Apartment,Private room,2,2,1,1
4587068,Loft,Entire home/apt,4,1.5,1,2
17514163,Apartment,Entire home/apt,4,1,3,2
19181603,Apartment,Private room,2,1,1,1
6499228,Apartment,Private room,2,1,1,2
4645486,Loft,Entire home/apt,4,2,2,2
4053612,Condominium,Entire home/apt,4,1,2,3
9229058,Loft,Entire home/apt,5,1,2,2
8014683,Condominium,Entire home/apt,2,1,1,1
21022394,Apartment,Private room,2,1,1,1
20213864,Apartment,Entire home/apt,5,1,1,3
7630340,Apartment,Entire home/apt,4,1,1,2
19838886,Apartment,Entire home/apt,3,1,0,1
9133440,Other,Entire home/apt,3,1,1,2
19117780,Apartment,Entire home/apt,6,1,2,4
19544792,Apartment,Private room,2,1,1,1
15284277,Apartment,Entire home/apt,5,2,2,2
17281898,Apartment,Entire home/apt,5,2,2,2
15282690,Apartment,Entire home/apt,3,1,1,1
18266259,Apartment,Entire home/apt,10,2,3,6
19018530,Apartment,Entire home/apt,11,2,4,7
19019136,Apartment,Entire home/apt,11,2,4,7
15630129,Apartment,Entire home/apt,4,1,1,2
12383204,Apartment,Entire home/apt,5,2,2,2
14251275,Apartment,Entire home/apt,5,1,2,2
20234102,Apartment,Entire home/apt,4,1,1,3
17559756,Apartment,Entire home/apt,5,1,2,3
17280729,Apartment,Entire home/apt,5,2,2,2
19380091,Apartment,Entire home/apt,7,2,3,1
16806707,Other,Entire home/apt,5,2,2,3
17281599,Apartment,Entire home/apt,5,2,2,2
19379201,Apartment,Entire home/apt,7,2,3,1
15283105,Apartment,Entire home/apt,3,1,1,1
15268842,Apartment,Entire home/apt,5,2,2,2
15249493,Other,Entire home/apt,3,1,1,2
15283510,Apartment,Entire home/apt,3,1,1,1
15187909,Apartment,Entire home/apt,3,1,1,1
11973196,Loft,Private room,2,2,1,1
3342206,Apartment,Entire home/apt,5,2,2,3
13074357,Apartment,Entire home/apt,5,1,2,2
18546212,Apartment,Entire home/apt,6,2,2,2
15187617,Apartment,Entire home/apt,3,1,1,1
3341329,Apartment,Entire home/apt,3,1,1,2
12303347,Apartment,Entire home/apt,3,1,1,1
15283836,Apartment,Entire home/apt,5,2,2,2
11968079,Apartment,Entire home/apt,3,1,1,1
12284774,Apartment,Entire home/apt,3,1,0,1
17282016,Apartment,Entire home/apt,5,2,2,2
10116601,Apartment,Entire home/apt,3,1,1,1
19116365,Apartment,Entire home/apt,5,1,2,3
16806101,Other,Entire home/apt,5,2,2,3
18969917,Apartment,Entire home/apt,6,2,2,3
8924562,Apartment,Entire home/apt,4,1,1,2
17559493,Apartment,Entire home/apt,4,1,2,3
16806556,Other,Entire home/apt,5,2,2,3
16806367,Apartment,Entire home/apt,5,2,2,3
10034284,Apartment,Entire home/apt,5,2,2,2
12382743,Apartment,Entire home/apt,3,1,1,1
17280114,Apartment,Entire home/apt,5,2,2,2
19115109,Apartment,Entire home/apt,6,1,2,4
10611728,Apartment,Entire home/apt,3,1,1,1
12986892,Other,Entire home/apt,3,1,1,2
19769496,Condominium,Entire home/apt,2,1,1,2
12986016,Other,Entire home/apt,3,1,1,2
10034113,Apartment,Entire home/apt,5,2,2,2
17573922,Apartment,Entire home/apt,4,1,1,2
17559846,Apartment,Entire home/apt,3,1,1,2
12428994,Apartment,Entire home/apt,5,2,2,2
19113658,Apartment,Entire home/apt,5,1,2,3
16363651,Apartment,Entire home/apt,2,1,1,1
18489707,Apartment,Entire home/apt,11,2,4,7
10117472,Apartment,Entire home/apt,5,2,2,2
12067685,Apartment,Entire home/apt,4,1,1,1
9921925,Apartment,Entire home/apt,3,1,1,1
10117329,Apartment,Entire home/apt,5,2,2,2
19423386,Apartment,Entire home/apt,6,1,2,2
14246956,Apartment,Entire home/apt,6,1,2,2
12984748,Other,Entire home/apt,5,2,2,3
10116726,Apartment,Entire home/apt,3,1,1,1
10033850,Apartment,Entire home/apt,3,1,1,1
18537967,Apartment,Entire home/apt,6,1,2,4
13081090,Loft,Entire home/apt,4,2,2,2
10034614,Apartment,Entire home/apt,5,2,2,2
19602772,Apartment,Entire home/apt,7,2,3,1
10116429,Apartment,Entire home/apt,3,1,1,1
18684888,Apartment,Entire home/apt,5,1,2,2
10033976,Apartment,Entire home/apt,3,1,1,1
4255538,Apartment,Entire home/apt,4,1,1,1
19602101,Apartment,Entire home/apt,7,2,3,1
19798661,Other,Entire home/apt,7,2,3,4
10033710,Apartment,Entire home/apt,3,1,1,1
14506396,Apartment,Private room,2,1,1,1
18110859,Apartment,Entire home/apt,5,1,2,3
16767348,Other,Entire home/apt,5,2,2,3
18389483,Apartment,Entire home/apt,5,2,2,2
20830101,Apartment,Entire home/apt,5,2,2,1
13080375,Apartment,Entire home/apt,6,3,3,3
4445906,Other,Entire home/apt,5,2,2,3
10033322,Apartment,Entire home/apt,3,1,1,1
18388606,Apartment,Entire home/apt,5,2,2,2
20174390,Apartment,Entire home/apt,6,1,3,3
10262069,Apartment,Entire home/apt,5,2,2,2
18077052,Apartment,Entire home/apt,4,1,1,2
20829520,Apartment,Entire home/apt,5,2,2,1
10262267,Apartment,Entire home/apt,2,1,0,1
21163530,Apartment,Entire home/apt,7,1.5,3,6
19420578,Apartment,Private room,2,1,1,1
11981674,Apartment,Entire home/apt,5,2,2,2
20189858,Condominium,Entire home/apt,6,1,2,3
10261620,Apartment,Entire home/apt,3,1,1,1
13079659,Loft,Entire home/apt,4,2,2,2
20877898,Apartment,Private room,2,1,1,1
10424879,Apartment,Entire home/apt,3,1,1,1
20730657,Apartment,Entire home/apt,4,1,1,2
11637504,Apartment,Shared room,1,1,1,1
13943142,Apartment,Private room,2,1,1,1
9261381,Apartment,Entire home/apt,3,1,1,1
10136854,Apartment,Entire home/apt,3,1,1,1
14995433,Apartment,Entire home/apt,3,1,1,2
13024385,Loft,Entire home/apt,4,2,2,2
2187766,Other,Entire home/apt,5,2,2,3
15284016,Apartment,Entire home/apt,5,2,2,2
19909329,Apartment,Entire home/apt,5,1,2,3
12356183,Apartment,Entire home/apt,3,1,1,1
11982313,Apartment,Entire home/apt,5,2,2,2
14961073,Condominium,Entire home/apt,8,1,3,4
15058488,Apartment,Entire home/apt,4,1,1,1
8830015,Apartment,Entire home/apt,5,1,2,2
14222649,Apartment,Private room,2,1,1,1
13762650,Apartment,Entire home/apt,3,1,1,2
15543038,Apartment,Entire home/apt,4,2,2,2
17023481,Apartment,Entire home/apt,5,2,2,3
13107648,House,Private room,4,1,1,3
11924459,House,Private room,2,1,1,1
4304969,Apartment,Entire home/apt,4,1,1,1
14204600,Apartment,Entire home/apt,6,1,2,2
20228320,Apartment,Entire home/apt,3,1,1,1
20189993,Other,Entire home/apt,4,1,1,2
369880,Apartment,Entire home/apt,4,1,1,2
17076773,Apartment,Entire home/apt,2,1,1,1
18755373,Apartment,Entire home/apt,5,1,1,3
3129309,Apartment,Entire home/apt,2,1,1,1
20573610,Apartment,Entire home/apt,4,1,1,2
815639,Apartment,Entire home/apt,2,1,1,1
16739383,Apartment,Entire home/apt,8,2,3,3
19735537,Condominium,Private room,1,1,1,1
17510868,House,Entire home/apt,12,2,4,4
13005579,Apartment,Entire home/apt,4,1,2,2
17806747,Condominium,Entire home/apt,2,1,1,2
20279560,Apartment,Entire home/apt,2,1,1,1
5782221,Apartment,Entire home/apt,4,1.5,2,2
12269155,Apartment,Entire home/apt,2,1,1,1
4553903,Apartment,Entire home/apt,3,1,1,2
16677581,Apartment,Entire home/apt,2,1,0,1
18345211,Condominium,Entire home/apt,5,2,2,2
14215317,Apartment,Entire home/apt,6,1,2,3
15052259,Condominium,Entire home/apt,4,1,1,2
20067870,Apartment,Entire home/apt,3,1,2,3
17590738,Apartment,Entire home/apt,3,1,1,2
18186972,Condominium,Entire home/apt,4,1,1,2
4030229,Apartment,Entire home/apt,2,1,1,1
15308143,Apartment,Entire home/apt,5,1,1,3
7454907,Apartment,Entire home/apt,4,1,2,2
16177663,House,Entire home/apt,6,2,3,3
11648212,Apartment,Entire home/apt,2,1,1,1
1375194,Apartment,Entire home/apt,4,1,2,2
15645642,Condominium,Entire home/apt,2,1,0,1
916123,Apartment,Entire home/apt,2,1,1,1
8011545,Apartment,Private room,1,1,1,1
10986,Condominium,Entire home/apt,2,1,0,1
7582651,Apartment,Entire home/apt,4,1,2,2
2372459,Apartment,Entire home/apt,2,1,1,1
10779412,House,Entire home/apt,2,1,1,1
19151055,Apartment,Entire home/apt,6,1,3,4
10928093,Apartment,Entire home/apt,4,1,2,2
14104621,Apartment,Entire home/apt,2,1,1,1
18445756,Condominium,Entire home/apt,6,1.5,2,3
766700,Apartment,Entire home/apt,2,1,1,1
10106081,Apartment,Entire home/apt,2,1,1,2
16674992,Apartment,Entire home/apt,6,1,3,4
18395322,Apartment,Entire home/apt,2,1,1,1
17510567,Apartment,Entire home/apt,12,2,4,4
14790692,Apartment,Entire home/apt,4,1,1,1
9858828,Apartment,Entire home/apt,2,1,0,1
7450348,Apartment,Entire home/apt,2,1,2,2
16985730,Apartment,Entire home/apt,5,1,2,2
20983197,Apartment,Entire home/apt,6,1,2,3
21097890,Condominium,Entire home/apt,6,1,2,3
6089865,Apartment,Entire home/apt,2,1,1,1
16739513,Apartment,Entire home/apt,8,2,3,3
20032727,Apartment,Private room,2,1,1,1
17509246,House,Entire home/apt,12,2,4,4
21228356,Apartment,Entire home/apt,2,1,1,1
12784064,Condominium,Entire home/apt,5,1,2,4
6134145,Apartment,Entire home/apt,4,1,2,2
14461498,Apartment,Entire home/apt,2,1,0,1
15444531,Apartment,Entire home/apt,7,1,0,3
9841140,Condominium,Entire home/apt,6,1.5,2,3
13248823,Apartment,Entire home/apt,2,1,0,1
3664031,Apartment,Entire home/apt,4,1,2,2
3434614,Apartment,Entire home/apt,2,1,1,1
20309868,Apartment,Entire home/apt,5,1,2,3
20932029,Apartment,Entire home/apt,6,1,2,3
18343565,Apartment,Entire home/apt,2,1,2,2
4089940,Apartment,Entire home/apt,2,1,1,1
20309505,Apartment,Entire home/apt,5,1,2,3
369940,Apartment,Entire home/apt,4,1,2,4
13624476,Condominium,Entire home/apt,1,1,1,2
17510784,Apartment,Entire home/apt,12,2,4,4
6939759,Apartment,Entire home/apt,4,1,1,1
17802330,Condominium,Entire home/apt,4,1,1,2
9331460,Apartment,Private room,2,1,1,1
9834727,Condominium,Entire home/apt,2,1,1,1
1615033,Apartment,Entire home/apt,2,1,1,1
15901362,Apartment,Entire home/apt,6,1.5,3,3
4350995,Loft,Entire home/apt,2,1,1,1
4924910,Apartment,Entire home/apt,2,1,1,1
9706199,Apartment,Entire home/apt,4,1,1,1
18374808,Apartment,Entire home/apt,2,1,1,2
9259184,Apartment,Entire home/apt,4,2,2,2
11624428,Apartment,Entire home/apt,4,1,1,4
20979642,Condominium,Entire home/apt,6,1,2,2
15582521,Apartment,Entire home/apt,2,1,1,2
3006311,Apartment,Entire home/apt,2,1,1,1
12221012,Apartment,Entire home/apt,4,1,2,2
13414367,Apartment,Entire home/apt,2,1,1,1
8036024,Condominium,Entire home/apt,3,1,1,2
24240,Boat,Entire home/apt,5,2,2,3
7036112,Apartment,Entire home/apt,3,1,1,1
16177662,House,Entire home/apt,10,2,3,5
13573506,Apartment,Entire home/apt,2,1,1,1
9117009,Apartment,Private room,2,1,1,1
891661,Apartment,Entire home/apt,4,1,1,2
5511911,Loft,Entire home/apt,2,1,1,1
15407831,Condominium,Entire home/apt,4,1,0,2
20650593,House,Entire home/apt,12,2,3,7
20650592,Apartment,Entire home/apt,4,1,2,2
16275903,Apartment,Entire home/apt,5,1,2,2
12425501,Apartment,Entire home/apt,7,1,3,4
19224791,Apartment,Entire home/apt,3,1,1,1
5768195,Apartment,Private room,2,1,1,1
16177678,House,Entire home/apt,6,1,2,3
20650467,Apartment,Entire home/apt,4,1,2,2
20650450,Apartment,Entire home/apt,4,1,2,2
20944775,Apartment,Entire home/apt,2,1,0,1
18126639,Condominium,Entire home/apt,4,1,1,1
2657905,Apartment,Entire home/apt,4,1,1,2
18519592,Apartment,Entire home/apt,2,1,1,1
17405389,Apartment,Entire home/apt,6,1,3,3
17405305,Apartment,Entire home/apt,6,1,3,3
14538087,Apartment,Entire home/apt,4,1,2,2
17405146,Apartment,Entire home/apt,6,1,3,3
15044173,Apartment,Entire home/apt,4,1,1,1
16813633,Apartment,Entire home/apt,8,1,3,3
9425902,Apartment,Entire home/apt,2,1,1,1
14589695,Condominium,Entire home/apt,6,1.5,2,3
12407753,Apartment,Entire home/apt,2,1,1,1
6197950,Apartment,Entire home/apt,6,2,2,3
9344096,Apartment,Entire home/apt,6,1,3,3
7984226,Apartment,Entire home/apt,2,1,0,1
4658261,Apartment,Private room,2,1,1,1
10211953,Apartment,Entire home/apt,2,1,1,1
17404477,Apartment,Entire home/apt,6,1,3,3
11813641,Condominium,Entire home/apt,2,1,1,2
10588715,Apartment,Private room,1,1,1,1
15471042,Apartment,Entire home/apt,2,1,1,2
7018497,Apartment,Entire home/apt,4,1.5,2,2
8458210,Apartment,Entire home/apt,6,1,2,2
2183058,Apartment,Entire home/apt,4,1,1,1
21041069,Apartment,Entire home/apt,4,1,1,2
18631999,Apartment,Entire home/apt,3,1,1,1
16273796,Apartment,Entire home/apt,6,1,2,2
2658094,Apartment,Entire home/apt,6,1,2,4
15043894,Apartment,Entire home/apt,4,1,1,1
16338697,Apartment,Entire home/apt,8,1,3,4
14025330,Apartment,Entire home/apt,2,1,1,1
4279959,Apartment,Entire home/apt,2,1,1,1
20581971,Apartment,Entire home/apt,4,1,2,2
8556025,Apartment,Entire home/apt,4,1,2,2
10175033,Apartment,Entire home/apt,5,1,2,3
16845972,Apartment,Private room,1,1,1,1
21097661,Condominium,Entire home/apt,6,1,2,3
16272452,Apartment,Entire home/apt,5,1,2,2
1220971,Apartment,Entire home/apt,5,1,1,4
18648107,Apartment,Entire home/apt,2,1,0,1
20726227,Apartment,Entire home/apt,6,1,3,3
8555187,Apartment,Private room,1,1,1,1
3967611,Apartment,Entire home/apt,3,1,1,2
7080514,Apartment,Private room,2,1,1,1
4573458,Apartment,Entire home/apt,6,1,2,3
20269943,Condominium,Entire home/apt,2,1,0,1
20695905,Condominium,Entire home/apt,4,1,2,2
4573388,Apartment,Entire home/apt,6,1,2,3
14239909,Apartment,Entire home/apt,4,2,2,2
20728000,Apartment,Entire home/apt,4,1,2,2
8390793,Apartment,Private room,1,2,1,1
20727924,Apartment,Entire home/apt,4,1,2,2
12957423,Apartment,Entire home/apt,3,1,1,2
8227206,Apartment,Entire home/apt,2,1,1,1
9750460,Apartment,Entire home/apt,4,1,2,2
20727699,Apartment,Entire home/apt,5,1,2,2
14035943,Apartment,Entire home/apt,8,3,3,4
19269439,Apartment,Entire home/apt,4,1,1,2
14483758,Condominium,Entire home/apt,3,1,1,2
12306135,Apartment,Entire home/apt,6,1,2,1
4573238,Apartment,Entire home/apt,6,1,2,3
20727380,Apartment,Entire home/apt,3,1,2,2
20727199,Apartment,Entire home/apt,2,1,1,1
15222140,Apartment,Entire home/apt,6,1,3,3
7181950,Apartment,Entire home/apt,3,1,1,1
6971836,Apartment,Entire home/apt,3,1,1,1
14452500,Apartment,Entire home/apt,2,1,1,1
10704442,Apartment,Private room,1,1,1,1
3032367,Apartment,Private room,2,1,1,1
7914679,Apartment,Entire home/apt,2,1,0,1
19039411,House,Private room,2,1,1,2
20726959,Apartment,Entire home/apt,7,2,3,3
16859879,Apartment,Entire home/apt,6,1.5,2,2
20727269,Apartment,Entire home/apt,2,1,1,1
17237411,Apartment,Entire home/apt,7,1,3,3
16859758,Apartment,Entire home/apt,6,1,3,3
17252933,Apartment,Entire home/apt,8,2,3,3
18055225,Apartment,Entire home/apt,5,1,2,2
17237082,Apartment,Entire home/apt,7,1,3,3
15483912,Apartment,Private room,2,1,1,1
20726692,Apartment,Entire home/apt,7,2,3,3
13140867,Apartment,Entire home/apt,2,1,1,1
11223924,Apartment,Entire home/apt,3,1,1,1
2376518,Apartment,Entire home/apt,2,1,1,2
4653267,Apartment,Entire home/apt,4,1,1,2
20726840,Apartment,Entire home/apt,7,2,3,3
12599820,Condominium,Entire home/apt,2,1,1,1
13173203,Condominium,Entire home/apt,4,1,1,2
7281884,House,Entire home/apt,3,1,0,1
14975916,Apartment,Private room,2,1,1,1
17493147,Apartment,Private room,1,1,1,1
6709682,Apartment,Private room,2,1,1,1
19295329,Apartment,Entire home/apt,5,1,1,3
7724412,Apartment,Private room,2,1,1,1
20864277,Apartment,Private room,2,1,1,2
3727560,House,Private room,2,1.5,1,1
7699667,House,Private room,2,1,1,1
2636365,Apartment,Private room,2,1,1,1
13379155,Apartment,Private room,1,1,1,1
9362821,Townhouse,Private room,2,1,1,1
14907062,Apartment,Entire home/apt,2,1,1,1
20819487,Apartment,Entire home/apt,5,1,3,4
9614024,Apartment,Entire home/apt,2,1,0,1
336788,Apartment,Entire home/apt,2,1,1,3
1342370,Apartment,Entire home/apt,6,1,2,3
15956789,Condominium,Entire home/apt,4,2,2,2
21227461,Apartment,Private room,2,1,0,1
12351909,Apartment,Entire home/apt,4,1,0,1
17710500,Condominium,Private room,5,1,2,2
17956766,Apartment,Private room,2,1,1,1
801680,Apartment,Entire home/apt,4,1,1,1
6780313,Apartment,Private room,2,1,1,1
18820440,Apartment,Private room,1,1,1,1
16335085,Condominium,Private room,2,1.5,1,1
1884045,Bed & Breakfast,Private room,2,1,1,2
16678094,Apartment,Private room,2,1,1,1
17314294,House,Private room,1,1,1,1
12450026,Apartment,Entire home/apt,12,3.5,3,5
19119469,Apartment,Private room,1,1,1,1
18789766,House,Private room,2,2,1,2
6764040,Apartment,Private room,2,1,1,1
1374466,Apartment,Private room,1,1,1,1
20492314,Apartment,Private room,2,1,1,1
14367406,Apartment,Private room,1,1,1,1
18499623,Apartment,Private room,2,1,1,1
13298137,Apartment,Private room,1,1,1,1
18181848,Apartment,Private room,2,1.5,1,1
21154164,Apartment,Entire home/apt,2,1,1,1
13054720,Apartment,Entire home/apt,2,1,1,1
4568116,Apartment,Entire home/apt,2,1,1,1
16739813,Apartment,Entire home/apt,4,1,1,2
19969497,Apartment,Entire home/apt,8,2,4,4
3602379,Apartment,Entire home/apt,4,1,1,2
19532898,Townhouse,Entire home/apt,8,2.5,4,4
5526514,Apartment,Entire home/apt,4,1,0,2
15232309,Condominium,Entire home/apt,6,2,3,3
14253485,Apartment,Entire home/apt,6,2,3,5
16971718,Apartment,Entire home/apt,4,1,2,2
4560053,Apartment,Entire home/apt,6,1.5,3,3
7273513,Condominium,Entire home/apt,3,1,1,1
19987777,Condominium,Shared room,2,1,1,1
14300751,House,Shared room,1,1,1,1
17969508,Apartment,Private room,1,1.5,1,1
18220200,Apartment,Private room,1,1,1,1
7093184,Apartment,Private room,1,1,1,1
7161203,Apartment,Private room,1,1,1,1
10190260,Condominium,Private room,1,1.5,1,1
13077603,Apartment,Private room,1,1.5,1,1
13258244,Apartment,Private room,1,1.5,1,1
